Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
289,DISC,0.44984,112.35869,0.67585,0.43769,0.78940,0.31095,0.33831
290,DISC,0.45223,112.35869,0.67689,0.43736,0.79113,0.30348,0.35323
291,DISC,0.44475,112.35869,0.67743,0.43750,0.79236,0.31592,0.34328
292,DISC,0.44752,112.35869,0.67899,0.43709,0.79507,0.27861,0.36567
293,DISC,0.44649,112.35869,0.67936,0.43707,0.79579,0.33582,0.32587
294,DISC,0.44663,112.35869,0.68004,0.43692,0.79700,0.31095,0.35572
295,DISC,0.44444,112.35869,0.68064,0.43692,0.79820,0.29353,0.37313
296,DISC,0.44553,112.35869,0.68113,0.43665,0.79891,0.33085,0.30846
297,DISC,0.44360,112.35869,0.68178,0.43654,0.80011,0.33085,0.33085
298,DISC,0.43898,112.35869,0.68285,0.43659,0.80229,0.32836,0.35572
299,DISC,0.44404,112.35869,0.68330,0.43638,0.80298,0.29353,0.34577
300,DISC,0.44279,112.35869,0.68379,0.43609,0.80367,0.30597,0.34080
301,DISC,0.43683,112.35869,0.68405,0.43626,0.80435,0.30100,0.32836
302,DISC,0.43755,112.35869,0.68478,0.43597,0.80553,0.36070,0.31343
303,DISC,0.43664,112.35869,0.68511,0.43599,0.80621,0.31095,0.34826
304,DISC,0.43913,112.35869,0.68613,0.43562,0.80788,0.29851,0.29602
305,DISC,0.43875,112.35869,0.68661,0.43533,0.80855,0.33831,0.32587
306,DISC,0.43629,112.35869,0.68685,0.43553,0.80922,0.35323,0.33582
307,DISC,0.43747,112.35869,0.68778,0.43533,0.81088,0.35821,0.30846
308,DISC,0.43156,112.35869,0.68820,0.43514,0.81154,0.33831,0.29602
309,DISC,0.43289,112.35869,0.68841,0.43539,0.81220,0.29353,0.32836
310,DISC,0.43132,112.35869,0.68893,0.43499,0.81286,0.28607,0.26119
311,DISC,0.43306,112.35869,0.68987,0.43477,0.81451,0.29104,0.29602
312,DISC,0.42972,112.35869,0.69055,0.43456,0.81566,0.32090,0.34577
313,DISC,0.42814,112.35869,0.69122,0.43436,0.81680,0.33831,0.33582
314,DISC,0.42764,112.35869,0.69186,0.43471,0.81843,0.35323,0.34826
315,DISC,0.43013,112.35869,0.69270,0.43416,0.81956,0.36567,0.35075
316,DISC,0.42855,112.35869,0.69297,0.43424,0.82018,0.33333,0.31095
317,DISC,0.42609,112.35869,0.69358,0.43414,0.82130,0.28109,0.36567
318,DISC,0.42676,112.35869,0.69486,0.43368,0.82341,0.30597,0.37065
319,DISC,0.42331,112.35869,0.69587,0.43377,0.82551,0.30348,0.31592
320,DISC,0.42657,112.35869,0.69652,0.43357,0.82661,0.32090,0.37065
321,DISC,0.42384,112.35869,0.69782,0.43354,0.82919,0.36567,0.29353
322,DISC,0.42463,112.35869,0.69879,0.43319,0.83077,0.32836,0.36816
323,DISC,0.42071,112.35869,0.69937,0.43311,0.83184,0.32338,0.34826
324,DISC,0.42231,112.35869,0.70009,0.43323,0.83341,0.35323,0.38557
325,DISC,0.41886,112.35869,0.70093,0.43311,0.83497,0.36070,0.35821
326,DISC,0.41940,112.35869,0.70181,0.43291,0.83652,0.29851,0.34577
327,DISC,0.41912,112.35869,0.70208,0.43292,0.83708,0.33831,0.30597
328,DISC,0.41965,112.35869,0.70300,0.43261,0.83862,0.29353,0.33831
329,DISC,0.42101,112.35869,0.70466,0.43234,0.84165,0.35075,0.31095
330,DISC,0.41609,112.35869,0.70520,0.43228,0.84268,0.27612,0.31841
